"Pitch_angle","Pitch_angle_std","Hub_temperature","Hub_temperature_std","Generator_converter_speed","Generator_converter_speed_std","Generator_speed","Generator_speed_std","Generator_bearing_1_temperature","Generator_bearing_1_temperature_std","Generator_bearing_2_temperature","Generator_bearing_2_temperature_std","Generator_stator_temperature","Generator_stator_temperature_std","Gearbox_bearing_1_temperature","Gearbox_bearing_1_temperature_std","Gearbox_bearing_2_temperature","Gearbox_bearing_2_temperature_std","Gearbox_inlet_temperature","Gearbox_inlet_temperature_std","Gearbox_oil_sump_temperature","Gearbox_oil_sump_temperature_std","Nacelle_angle","Nacelle_temperature_std","Absolute_wind_direction","Outdoor_temperature_std","Grid_frequency","Grid_frequency_std","Rotor_speed","Rotor_speed_std","Rotor_bearing_temperature","Rotor_bearing_temperature_std","Nacelle_angle_c","AbsWindSin","AbsWindCos","Y"
-1,0,22,0,1695.74,13.92,1697.27,13.95,45.43,0.25,40.299999,0.16,63.619999,0.58999997,64.980003,0.55000001,70.199997,0.19,50.560001,0.49000001,57.709999,0.37,242.53999,0.43000001,247.77,0.0099999998,50.049999,0.0099999998,16.16,0.13,33.580002,0.029999999,242.53999,-0.925672620929349,-0.378325519707288,689.854989
-1,0,22,0,1798,17.59,1799.73,17.620001,43.400002,0.77999997,39.580002,0.38999999,62.439999,0.74000001,69.940002,0.86000001,73.050003,0.61000001,56.330002,0.47999999,59.689999,0.40000001,242.53999,0.79000002,246.33,0.059999999,50.040001,0.0099999998,17.139999,0.17,34.720001,0.059999999,242.53999,-0.91587292717661,-0.401468281767002,864.809978
-1,0,22,0,1798.26,1.8099999,1800,1.8200001,39.150002,0.55000001,36.02,0.15000001,62.200001,0.56,64.790001,0.40000001,70.120003,0.050000001,48.610001,0.25,55.77,0.14,242.53999,0.72000003,241.22,0.039999999,50,0.0099999998,17.139999,0.02,35.150002,0.1,242.53999,-0.876474790408726,-0.481447756021336,1150.722
-1,0,21.99,0,1567.74,28.120001,1569.29,28.16,43.57,0.67000002,39.25,0.36000001,61.09,0.56999999,67.589996,0.25999999,70.779999,0.090000004,57.68,0.27000001,59.5,0.25,249.12,0.64999998,247.84,0.07,49.990002,0.0099999998,14.93,0.27000001,35.900002,0.050000001,249.12,-0.926134141790662,-0.377194315187377,532.664989
-1,0,20.690001,0.34,1580.51,54.740002,1582.11,54.849998,46.919998,0.37,39.490002,0.25999999,62.889999,0.56999999,66.059998,0.72000003,69.599998,0.80000001,56.900002,0.22,58.77,0.31,234.85001,0.28,239.28999,0.1,50,0.0099999998,15.05,0.52999997,35.389999,0.039999999,234.85001,-0.85976306281937,-0.510693132724002,550.187989
-1,0,20,0.039999999,1425.83,54.060001,1427.09,54.169998,43.66,0.5,38.689999,0.27000001,59.73,0.54000002,64.989998,0.37,68.290001,0.20999999,56.779999,0.41,58.630001,0.2,259,0.66000003,250.81,0.17,49.959999,0.0099999998,13.57,0.51999998,35.400002,0.039999999,259,-0.944433753911371,-0.328701816960108,387.729011
-1,0,20,0,1356.29,58.939999,1357.42,59.049999,42.84,1.02,38.720001,0.67000002,61.439999,0.68000001,63.360001,0.11,67.720001,0.23,57.639999,0.16,59.709999,0.11,219.49001,2.3900001,232.55,0.16,49.98,0.02,12.9,0.56999999,34.400002,0.15000001,219.49001,-0.793884282702035,-0.60806886590145,325.568
-1,0,20,0,926.71002,36.110001,927.09998,36.18,44.700001,0.23999999,42.400002,0.30000001,64.879997,0.56999999,58.639999,0.30000001,60.709999,0.27000001,56.75,0.11,58.540001,0.090000004,223.25999,0.1,248.58,0.30000001,49.98,0.0099999998,8.8000002,0.34999999,34,0.050000001,223.25999,-0.930928393116936,-0.365201761891588,11.65
-1,0,20,0,1090.6801,85.57,1091.37,85.730003,41.41,0.43000001,40.310001,0.28999999,60.869999,0.49000001,59.709999,0.25,62.830002,0.34,55.990002,0.11,57.740002,0.1,261.20001,0.25,271.54999,0.13,49.990002,0.0099999998,10.36,0.81999999,33.099998,0,261.20001,-0.999634105361361,0.0270491293462669,142.528
-1,0,20,0.12,933.09998,376.26999,933.34998,376.91,39.98,0.2,40.099998,0.12,58.139999,0.38,55.07,0.61000001,56.790001,0.49000001,53.099998,0.31,54.77,0.15000001,305.06,0.62,279.57001,0.19,50.02,0.0099999998,8.8599997,3.5799999,31.450001,0.079999998,305.06,-0.986083192803358,0.166252629665625,46.7289989
-1,0,21.15,0.28999999,989.94,51.130001,990.32001,51.220001,44.860001,0.73000002,43.889999,0.54000002,64.790001,0.60000002,58.02,0.14,60.02,0.14,54.23,0.25999999,55.639999,0.07,299.32001,1.55,281.76999,0.15000001,49.970001,0.0099999998,9.3999996,0.49000001,31.889999,0.039999999,299.32001,-0.978974364059949,0.203983319203849,86.6809989
-1,0,22,0.029999999,1107.22,37.330002,1107.77,37.369999,43.299999,0.41,42.709999,0.23,62.560001,0.60000002,58.939999,0.23,61.709999,0.47999999,54.330002,0.11,55.919998,0.079999998,288.64001,0.17,298.32999,0.050000001,49.98,0.0099999998,10.52,0.36000001,32.200001,0.029999999,288.64001,-0.880229083645232,0.474549007274355,150.172989
-1,0,22,0,940.03003,19.33,940.34003,19.35,40.41,0.34999999,40.990002,0.30000001,60.040001,0.52999997,56.959999,0.11,58.599998,0.12,54.18,0.090000004,55.689999,0.039999999,288.64001,0.27000001,295.76001,0.039999999,49.93,0.0099999998,8.9200001,0.19,32.189999,0.039999999,288.64001,-0.900622324750489,0.434602609473327,59.1150022
-1,0,22,0,1035.9399,45.099998,1036.35,45.18,37.66,0.22,39.099998,0.16,58.610001,0.61000001,56.549999,0.23,59.099998,0.22,53.209999,0.11,55.130001,0.079999998,325.95001,1.29,313.51001,0.039999999,50,0.0099999998,9.8400002,0.43000001,31.639999,0.050000001,325.95001,-0.725254099264501,0.688481293500439,113.18
-1,0,22,0,1382.4301,38.09,1383.54,38.16,46.130001,0.38,41.869999,0.18000001,62.66,0.57999998,64.669998,0.13,67.739998,0.22,56.580002,0.16,58.32,0.13,325.95001,0.11,315.88,0.0099999998,50.040001,0.0099999998,13.15,0.37,32.889999,0.090000004,325.95001,-0.696163427556615,0.71788333462522,346.941
-1,0,22,0,1032.53,67.18,1033.02,67.300003,41.459999,0.34999999,39.830002,0.31,59.900002,0.54000002,60.380001,0.28999999,63.389999,0.75999999,56.25,0.13,58.130001,0.090000004,325.95001,0.25,328.16,0.039999999,50.02,0.0099999998,9.8100004,0.63999999,32.799999,0.02,325.95001,-0.527549004063803,0.849524601357306,112.135
-1,0,22,0,932.21002,11.02,932.58002,11.04,37.540001,0.30000001,38.18,0.12,58.68,0.57999998,56.5,0.11,59.150002,0.25999999,54.75,0.13,56.48,0.050000001,325.95001,1.39,333.57999,0.090000004,50.040001,0.0099999998,8.8500004,0.11,31.940001,0.039999999,325.95001,-0.444947970781243,0.895556421057687,51.3710011
-1,0,21.51,0.43000001,1058.74,60.279999,1059.36,60.380001,42.68,0.34,42.580002,0.33000001,64.910004,0.43000001,57.84,0.43000001,60.549999,0.99000001,54.580002,0.23,56.169998,0.15000001,325.95001,2.0999999,321.89999,0.050000001,50,0.0099999998,10.06,0.57999998,31.969999,0.039999999,325.95001,-0.617036012486811,0.786934914268249,124.653
44.98,0,20.99,0.07,97.480003,12.2,96.260002,12.22,38.650002,0.13,39.5,0.0099999998,56.360001,0.22,50.349998,0.20999999,52.52,0.22,51.91,0.15000001,53.740002,0.2,349,0.1,341.07001,0.07,50,0.0099999998,0.91000003,0.11,30.85,0.11,349,-0.324412577815683,0.945915683005089,-1.935
-1,0,20.969999,0.13,1093.5699,21.84,1094.16,21.879999,42.52,0.30000001,40.110001,0.12,61.240002,0.49000001,56.48,0.25999999,58.75,0.50999999,51.66,0.1,53.279999,0.1,32.400002,0.14,33.549999,0.050000001,49.970001,0.0099999998,10.39,0.20999999,30.559999,0.090000004,32.400002,0.552664463171081,0.833403858371091,142.451
-1,0,20.99,0.050000001,958.19,47.029999,958.54999,47.119999,37.93,0.33000001,36.919998,0.17,58.400002,0.64999998,54.860001,0.22,57.34,0.28999999,51.439999,0.16,53.130001,0.07,36.200001,1.41,40.470001,0.02,49.98,0.0099999998,9.1000004,0.44999999,30.65,0.1,36.200001,0.649049824968418,0.760745900224553,71.0719967
-1,0,20.9,0.25,926.78998,0.37,927.09998,0.31999999,43.630001,0.30000001,41.900002,0.23,64.690002,0.49000001,53.549999,0.079999998,54.91,0.16,51.290001,0.07,52.66,0.079999998,35.099998,0.60000002,355.41,0.12,49.970001,0.0099999998,8.8000002,0.0099999998,31.1,0,35.099998,-0.0800249523748084,0.996792860627227,17.007
-1,0,20.25,0.36000001,926.71002,0.40000001,927.03998,0.36000001,39.970001,0.33000001,38.98,0.28,60,0.51999998,52.790001,0.039999999,54.110001,0.029999999,50.709999,0.1,52.110001,0.039999999,15.15,0.11,44.889999,0.039999999,50,0.0099999998,8.8000002,0.0099999998,30.950001,0.079999998,15.15,0.705747918939344,0.708463037082941,10.37400022
-1,0,20,0.0099999998,926.60999,0.38999999,926.92999,0.30000001,36.950001,0.44999999,37.040001,0.25,58.57,0.75,52.259998,0.13,54.419998,0.079999998,49.889999,0.11,51.720001,0.050000001,10.95,1.54,10.73,0.050000001,49.970001,0.0099999998,8.79,0.0099999998,30.389999,0.090000004,10.95,0.186181084768448,0.982515447041136,38.4349978
15.84,22.059999,20,0,637.57001,349.94,637.53003,350.47,42.220001,0.25999999,41.939999,0.30000001,64.470001,0.46000001,51.73,0.28,52.599998,0.14,50.009998,0.090000004,51.450001,0.039999999,55.950001,0.11,43.91,0.12,49.970001,0.0099999998,6.0599999,3.3199999,30.700001,0.02,55.950001,0.693527577607338,0.720430079256896,-10.13000022
44.98,0,20,0,66.709999,9.5100002,65.379997,9.5600004,44.34,0.039999999,43.950001,0.07,62,0.15000001,45.560001,0.23,47.900002,0.1,45.259998,0.70999998,49.189999,0.13,26.32,0.059999999,56.52,0.20999999,49.990002,0.0099999998,0.62,0.090000004,28.66,0.1,26.32,0.834078433613171,0.55164587062843,-1.429
44.98,0,20,0,106.05,26.870001,104.77,26.92,43.360001,0.090000004,42.91,0.1,58.880001,0.18000001,43.900002,0.079999998,45.779999,0.12,45.029999,0.83999997,47.470001,0.11,57.049999,0.15000001,60.130001,0.14,49.98,0.02,0.99000001,0.25999999,27.450001,0.090000004,57.049999,0.867157646353861,0.498033750231881,-2.056
44.98,0,22,0,17.59,12.17,15.49,12.9,40.299999,0.1,42,0.039999999,50.919998,0.1,41.360001,0.13,42.919998,0.050000001,40.799999,0.18000001,44.130001,0.050000001,59.25,0.090000004,102.3,0.34999999,49.990002,0.0099999998,0.12,0.14,26.559999,0.039999999,59.25,0.977045574435264,-0.213030386274976,-1.297
44.98,0,22,0,3.0699999,0.0099999998,0.079999998,0.13,38.759998,0.1,41.259998,0.039999999,49.470001,0.11,39.279999,0.059999999,41.330002,0.090000004,39.290001,0.16,42.599998,0.1,59.25,0.090000004,240.7,0.33000001,50,0.0099999998,0,0,25.99,0.02,59.25,-0.87206927243212,-0.489382451748847,-1.297
44.98,0,22.389999,0.41,46.43,29.440001,44.740002,30.09,37.400002,0.090000004,39.869999,0.050000001,47.93,0.1,38.889999,0.1,40.599998,0.0099999998,39.700001,0.38999999,42.09,0.079999998,59.25,0.1,64.760002,0.41999999,49.98,0.0099999998,0.40000001,0.31,25.9,0.0099999998,59.25,0.904529596852871,0.42641084462896,-1.539
44.98,0,23,0,3.45,0.0099999998,0.33000001,0,36.18,0.07,38.869999,0.050000001,46.43,0.1,37.959999,0.090000004,39.630001,0.1,38.139999,0.079999998,41.32,0.079999998,59.25,0.050000001,29.139999,0.30000001,49.970001,0.0099999998,0,0,25.690001,0.02,59.25,0.486945254700865,0.873432492482567,-1.396
44.98,0,23,0,111.25,20.42,110.06,20.450001,35.099998,0.029999999,37.459999,0.059999999,44.799999,0.11,38.349998,0.050000001,39.290001,0.02,39.5,0.12,40.700001,0.02,61.439999,0.029999999,59.619999,0.28,49.970001,0.0099999998,1.04,0.19,25.610001,0.02,61.439999,0.862690246935837,0.505732674287301,-2.20999989
-1,0,23,0,964.96002,27.41,965.29999,27.459999,37.84,0.28,38.169998,0.19,54.18,0.61000001,49.02,0.36000001,48.630001,0.51999998,42.689999,0.16,43.740002,0.12,25.219999,0.1,30.18,0.050000001,49.959999,0.0099999998,9.1599998,0.25999999,27.450001,0.1,25.219999,0.502718227171912,0.864450336380945,79.3989956
-1,0,23.049999,0.16,1247.13,24.9,1247.92,24.940001,41.709999,0.44999999,40.360001,0.22,59.77,0.55000001,56.66,0.25,59.200001,0.31999999,48.48,0.18000001,49.77,0.22,49.369999,0.25,54.779999,0.059999999,50.009998,0.0099999998,11.86,0.23999999,30.26,0.050000001,49.369999,0.81694362565364,0.576717532682929,239.306011
-1,0,23,0.029999999,1338.4399,47.389999,1339.4,47.48,40.130001,0.75999999,39.080002,0.44,59.139999,1.04,58.360001,0.20999999,62.16,0.41,50.830002,0.23999999,52.400002,0.17,49.369999,1.02,47.200001,0.090000004,50.049999,0,12.73,0.44999999,30.940001,0.079999998,49.369999,0.733729876361364,0.679441291455515,311.080989
-1,0,23,0,1226.5,21.709999,1227.41,21.76,41.34,0.38999999,39.02,0.22,58.66,0.44,62.040001,0.1,65.860001,0.059999999,56.400002,0.1,58.240002,0.1,71.32,0.56,78.260002,0.07,50.02,0.0099999998,11.66,0.20999999,32.709999,0.059999999,71.32,0.97908100686568,0.203470838192814,224.467
-1,0,22.540001,0.41,1270.3101,27.879999,1271.29,27.93,43.669998,1.15,40.310001,0.72000003,62.650002,1.0599999,62.860001,0.20999999,67.080002,0.079999998,57.009998,0.30000001,59.34,0.079999998,77.919998,1.04,100.81,0.079999998,50.009998,0.0099999998,12.08,0.27000001,32.790001,0.1,77.919998,0.982254531558802,-0.187552753198129,256.147
-1,0,22.059999,0.18000001,1355.38,24.67,1356.55,24.719999,43.240002,0.23,38,0.11,60.700001,0.44999999,58.139999,0.94999999,64.440002,0.28,51.799999,3.23,55.639999,0.36000001,89.980003,0.81,98.25,0.079999998,50,0.0099999998,12.9,0.23999999,33,0.0099999998,89.980003,0.98965138681967,-0.143492621991179,323.544011
-1,0,22,0,1144.4399,22.57,1145.21,22.58,40.09,0.51999998,37.380001,0.20999999,58.59,0.81999999,60.299999,0.14,64.68,0.23,55.759998,0.19,57.869999,0.079999998,111.93,1.53,117.55,0.029999999,49.990002,0.0099999998,10.88,0.22,32.700001,0.039999999,111.93,0.886607543799825,-0.46252250029295,171.491
-1,0,22,0,1323.45,6.7199998,1324.54,6.7399998,46.91,0.25,41.189999,0.12,63.09,0.52999997,63.459999,0.95999998,67.43,0.44999999,53.799999,3.28,59.209999,0.49000001,118.8,1.09,142.49001,0.12,49.98,0.0099999998,12.59,0.07,33.540001,0.07,118.8,0.608899747567506,-0.793247185568425,297.034
-1,0,22,0,1148.58,38.630001,1149.38,38.68,48.110001,0.23999999,40.93,0.18000001,64.970001,0.49000001,61.540001,0.22,65.010002,0.31999999,55.849998,0.19,57.389999,0.059999999,155.83,1.61,156.72,0.029999999,50.009998,0.0099999998,10.92,0.37,33.700001,0.039999999,155.83,0.395224880204317,-0.918584396812554,173.943989
-1,0,22,0,993.52002,26.870001,994.02002,26.92,44.150002,0.30000001,40.860001,0.34,62.360001,0.61000001,58.68,0.11,60.630001,0.079999998,55.209999,0.1,56.84,0.07,155.83,0.17,156.73,0.14,49.970001,0.0099999998,9.4399996,0.25999999,33.240002,0.059999999,155.83,0.395064550963693,-0.918653362575817,92.0710011
-1,0,22,0,1255.8101,15.31,1256.78,15.33,41.259998,0.47,38.950001,0.23999999,58.720001,0.46000001,61.389999,0.27000001,65.639999,0.22,55.82,0.14,57.73,0.12,155.83,0.41999999,151.67,0.050000001,49.970001,0.0099999998,11.94,0.15000001,32.779999,0.039999999,155.83,0.474549160903305,-0.880229000820792,245.443989
-1,0,22,0,1118.65,66.099998,1119.4,66.209999,42.77,1.08,40.099998,0.69999999,62.099998,1.04,60.849998,0.2,64.82,0.16,56.939999,0.1,58.450001,0.059999999,155.83,0.88,148.96001,0.059999999,49.98,0.0099999998,10.63,0.63,32.59,0.090000004,155.83,0.515636215474169,-0.856807617433153,156.772989
-1,0,22,0,1009.23,47.689999,1009.62,47.779999,45.310001,0.30000001,42.68,0.27000001,63.939999,0.61000001,59.98,0.1,61.880001,0.14,56.389999,0.12,58.110001,0.050000001,165.71001,0.14,177.95,0.12,49.970001,0.0099999998,9.5900002,0.46000001,32.799999,0,165.71001,0.0357716163253502,-0.999359990926929,99.6719967
-1,0,22,0,1007.08,73,1007.41,73.129997,42.130001,0.41,41.369999,0.30000001,60.779999,0.54000002,59.369999,0.22,61.450001,0.27000001,56.029999,0.14,57.709999,0.090000004,165.71001,0.27000001,177.71001,0.090000004,49.990002,0.0099999998,9.5600004,0.69999999,32.630001,0.07,165.71001,0.0399572252080398,-0.99920139118882,92.6320033
-1,0,22.92,0.23999999,1486.63,204.06,1487.49,204.39999,41.759998,0.77999997,40.459999,0.50999999,60.360001,0.94,58.810001,0.87,66.519997,0.88,46.470001,0.63999999,55.580002,0.38999999,183.92,0.49000001,186.83,0.17,49.990002,0.0099999998,14.15,1.95,33.75,0.029999999,183.92,-0.118923867576441,-0.992903375822976,502.788989
-1,0,23,0,1645.1899,197.14,1646.3199,197.45,45.419998,0.94,42.169998,0.50999999,63.650002,0.91000003,62.060001,1.01,68.459999,0.47,48.009998,0.55000001,57.110001,0.55000001,174.17999,1.05,177.72,0.36000001,50.02,0.0099999998,15.67,1.89,34.799999,0.059999999,174.17999,0.0397830054534301,-0.999208342878047,720.391
-1,0,23.969999,0.20999999,1602.0699,115.49,1603.13,115.67,45.07,0.76999998,41.630001,0.34999999,64.879997,0.50999999,65.120003,0.64999998,70.370003,0.23999999,48.459999,0.44,57.580002,0.34,178.7,1.1,199.64999,0.2,49.990002,0.0099999998,15.26,1.11,35.860001,0.039999999,178.7,-0.336273377761241,-0.941764416087721,749.068
-0.95999998,0.27000001,24,0,1754.9301,100.5,1756.22,100.65,46.029999,0.72000003,42.490002,0.41,64.269997,1.02,69.300003,0.95999998,71.889999,0.77999997,55.439999,0.92000002,59.549999,0.43000001,170.83,0.38,160.58,0.20999999,49.990002,0.0099999998,16.719999,0.95999998,36.560001,0.039999999,170.83,0.332490358459816,-0.943106654377575,1012.738022
-1.01,0,24,0,1509.9399,193.89,1510.84,194.19,41.189999,0.75,40.189999,0.40000001,59.470001,0.64999998,64.449997,1.22,67.82,1.0599999,55.25,0.52999997,57.119999,0.5,211.64,0.82999998,169.77,0.1,49.990002,0.0099999998,14.37,1.86,36.810001,0.0099999998,211.64,0.177600039636926,-0.984102751708866,514.779011
-1.01,0,24,0,1380.63,151.50999,1381.35,151.75999,42.5,0.37,41.119999,0.27000001,59.560001,0.49000001,63.830002,0.46000001,67.540001,0.57999998,55.98,0.41999999,57.66,0.28999999,184.37,1.14,190.44,0.07,49.970001,0.0099999998,13.13,1.45,36.68,0.1,184.37,-0.181205763627137,-0.98344520499533,353.496989
-1.01,0,24,0.039999999,1007.44,73.550003,1007.57,73.650002,42.009998,0.69,41.25,0.47,60.459999,0.79000002,60.43,0.33000001,62.939999,0.63999999,56.310001,0.15000001,58.080002,0.1,184.37,0.38,180.50999,0.079999998,49.970001,0.0099999998,9.5699997,0.69999999,35.830002,0.050000001,184.37,-0.00890088711808437,-0.999960386319634,98.1320033
-1.01,0,24.440001,0.41999999,1138.15,58.040001,1138.45,58.110001,46.669998,0.27000001,44.450001,0.19,64.870003,0.56999999,61.639999,0.2,64.730003,0.51999998,56.900002,0.22,58.450001,0.1,184.37,1.34,187.07001,0.039999999,50.02,0.02,10.81,0.55000001,35.580002,0.029999999,184.37,-0.123082049239412,-0.992396497955846,169.533
-1.01,0,24.93,0.25,1342.15,57.380001,1342.9399,57.490002,45.16,0.23,41.77,0.22,61.669998,0.52999997,60.939999,0.75999999,66.029999,0.46000001,50.389999,0.41999999,57.68,0.44,184.37,0.46000001,183.72,0.039999999,50.060001,0.0099999998,12.77,0.55000001,35.830002,0.029999999,184.37,-0.0648806425782693,-0.997893031451082,313.875
-1.01,0,25,0.050000001,1527.2,38.52,1528.3101,38.599998,48.73,0.44999999,42.240002,0.36000001,64.730003,0.63,64.93,0.56999999,68.290001,0.34,56.099998,0.34,57.619999,0.34,184.37,0.58999997,175.02,0.02,50.099998,0.0099999998,14.54,0.37,36.419998,0.079999998,184.37,0.0868079998954363,-0.996225060492936,489.787011
-1.01,0,25,0.039999999,1509.88,65.720001,1510.89,65.830002,44.939999,0.27000001,39.759998,0.090000004,61.099998,0.55000001,61.610001,0.34999999,67.099998,0.18000001,50,0.19,56.900002,0.22,184.37,0.16,177.88,0.050000001,50.049999,0.0099999998,14.37,0.63,36.509998,0.029999999,184.37,0.036992537882612,-0.999315541829008,473.1
-1.01,0,24.99,0.07,1656.33,66.730003,1657.59,66.830002,44.09,0.98000002,38.900002,0.28999999,62.959999,0.83999997,65.309998,1.64,69.779999,0.58999997,56.16,2.3900001,57.310001,0.82999998,170.10001,0.49000001,177.28999,0.079999998,50.029999,0.0099999998,15.78,0.63999999,36.700001,0,170.10001,0.0472809635008485,-0.998881629869341,647.109
-1,0.039999999,24,0,1370.0699,112.15,1371.01,112.34,46.540001,0.5,41.75,0.34999999,63.700001,0.64999998,66.099998,0.40000001,68.980003,0.51999998,58.060001,0.15000001,59.759998,0.11,192.05,0.25,192.64,0.039999999,50.009998,0.0099999998,13.04,1.0700001,37.009998,0.02,192.05,-0.218824506609864,-0.975764231413998,345.291
-1,0,24,0,1611.5,98.839996,1612.95,99,43.389999,0.56,39.450001,0.30000001,60.439999,0.72000003,65.089996,1.34,69.32,1.12,56.669998,0.50999999,58.470001,0.5,192.05,0.51999998,198.91,0.07,49.990002,0.0099999998,15.35,0.94999999,36.18,0.050000001,192.05,-0.324082536308931,-0.946028810163607,590.811011
-1,0,23,0.059999999,1760.67,21.389999,1762.49,21.440001,39.810001,0.95999998,36.130001,0.34,62.25,0.94999999,65.07,1.7,70.639999,0.34,55.080002,4.5500002,56.700001,0.80000001,205.22,0.40000001,203.83,0.039999999,49.959999,0.0099999998,16.780001,0.2,36.200001,0,205.22,-0.404024312775192,-0.91474824661572,864.733033
-1,0,22.98,0.02,1464.97,47.580002,1466.26,47.68,46.02,0.25999999,40.18,0.19,63.279999,0.56,63.560001,1.6799999,68.400002,1.05,50.59,3.1099999,58.23,0.74000001,205.22,1.28,215.24001,0.16,49.970001,0.0099999998,13.94,0.46000001,36.290001,0.07,205.22,-0.577002792956481,-0.816742172855315,424.612011
44.98,0,22,0,114.62,22.77,113.42,22.77,45.060001,0.19,42.52,0.13,62.139999,0.17,52.82,0.31999999,55.07,0.38,53.240002,0.14,54.970001,0.16,243.64,0.13,253.95,0.13,49.98,0.0099999998,1.0700001,0.20999999,34.139999,0.12,243.64,-0.961020790977525,-0.276476109833981,-1.89099989
44.98,0,22,0,65.970001,37.970001,64.629997,38.709999,45.889999,0.090000004,43.689999,0.029999999,59.959999,0.11,47.860001,0.22,50.439999,0.16,48.889999,0.94,51.689999,0.25,230.47,0.039999999,219.92,0.20999999,49.990002,0.0099999998,0.61000001,0.38999999,31.059999,0.1,230.47,-0.641717383640488,-0.766941196920342,-1.539
44.98,0,22,0,28.91,19.4,26.4,20.190001,43.98,0.1,43,0.090000004,57.57,0.11,45.639999,0.2,48.34,0.12,45.860001,0.49000001,50.259998,0.16,230.47,0.0099999998,230.91,0.16,50.02,0.0099999998,0.23999999,0.2,29.91,0.050000001,230.47,-0.776156468939648,-0.630540352176716,-1.418
44.98,0,22,0,66.650002,35.889999,65.239998,36.73,42.189999,0.079999998,41.880001,0.11,55.169998,0.11,44.34,0.11,46.700001,0.1,45.93,1.14,48.529999,0.38,249.66,0.059999999,276.45001,0.18000001,50.02,0.0099999998,0.61000001,0.38999999,29.1,0.079999998,249.66,-0.993670246173792,0.112336289189713,-2.111
-1,0,22,0,1587.9,95.290001,1589.25,95.459999,46.240002,0.41,40.860001,0.25,62.599998,0.73000002,65.809998,0.49000001,68.379997,0.41999999,54.279999,0.28999999,55.560001,0.36000001,273.26999,0.18000001,278.98001,0.22,49.98,0.0099999998,15.12,0.91000003,32.290001,0.16,273.26999,-0.987742859107381,0.156089859639814,570.681022
-1,0,22,0,1766.62,148.69,1768.28,148.95,42.259998,0.28,37.439999,0.17,61.709999,0.52999997,65.68,0.88,70.419998,0.67000002,50.330002,0.28999999,57.84,0.33000001,282.04999,0.23,283.01999,0.090000004,49.990002,0.0099999998,16.84,1.4299999,33.91,0.090000004,282.04999,-0.974291522014439,0.225290989901478,1049.632
-1,0,22,0,1121.96,54.23,1122.65,54.299999,43.77,0.38,39.09,0.30000001,60.779999,0.52999997,60.470001,0.15000001,64.18,0.28,55.66,0.1,57.52,0.1,282.04999,0.23999999,275.20999,0.029999999,49.98,0.0099999998,10.66,0.51999998,33.900002,0.039999999,282.04999,-0.995868580927214,0.09080621962188,159.797989
-1,0,21,0,950.89001,19.99,951.29999,20.040001,41.68,0.68000001,40.59,0.52999997,63.790001,0.56,56.490002,0.16,59.119999,0.31,54.009998,0.17,55.599998,0.059999999,230.46001,2.23,217.74001,0.050000001,50,0.0099999998,9.0299997,0.19,32.18,0.12,230.46001,-0.61207940736632,-0.790796306945154,72.6119978
-1,0,21,0.02,970.32001,15.73,970.73999,15.76,41.209999,0.34,40.52,0.28,62.459999,0.56,55.619999,0.17,57.639999,0.20999999,53.130001,0.079999998,54.709999,0.07,201.92999,0.17,212.56,0.0099999998,50.060001,0.0099999998,9.21,0.15000001,31.9,0,201.92999,-0.538182511034707,-0.842828324640539,81.4119978
-1,0,20.01,0.16,1206.12,18.08,1206.97,18.120001,39.150002,0.30000001,37.470001,0.13,57.669998,0.40000001,59.830002,0.14,64.43,0.039999999,54.540001,0.11,56.330002,0.11,201.92999,0.87,211.78999,0.07,50.029999,0.0099999998,11.47,0.17,32.049999,0.050000001,201.92999,-0.526807304863307,-0.849984743123463,210.662
-1,0,20,0,1346.58,62.630001,1347.72,62.75,45.939999,0.28999999,40.709999,0.19,63.459999,0.5,62.490002,0.2,66.349998,0.14,56.220001,0.20999999,57.91,0.13,223.88,0.17,223.57001,0.079999998,50.02,0.0099999998,12.81,0.60000002,32.700001,0.050000001,223.88,-0.689240400176296,-0.724532725806654,319.353011
-1,0,20,0,1577.86,28.879999,1579.47,28.93,42.91,0.50999999,38.459999,0.25999999,59.860001,0.56,65.870003,0.63,69.800003,0.47,56.689999,0.37,58.68,0.30000001,223.88,0.52999997,230.14999,0.050000001,50.060001,0.0099999998,15.03,0.28,33.459999,0.050000001,223.88,-0.767724518195059,-0.64078004351116,544.313989
-1,0,20,0,965.40997,9.5900002,965.85999,9.6000004,39.27,0.34,36.02,0.079999998,58.110001,0.56999999,56.48,0.079999998,59.110001,0.19,54.07,0.079999998,55.919998,0.090000004,235.95,1.39,224.63,0.059999999,49.990002,0.0099999998,9.1700001,0.090000004,32.700001,0,235.95,-0.702525772694382,-0.711658301925975,78.6400022
-1,0,20,0,929.64001,73.830002,930.03998,73.959999,44.799999,0.28999999,40.27,0.15000001,64.389999,0.43000001,56.799999,0.25999999,59.130001,0.38,53.93,0.14,55.48,0.079999998,197.53999,0.11,196.81,0.0099999998,49.990002,0.0099999998,8.8299999,0.70999998,32.299999,0.07,197.53999,-0.289198876313672,-0.957269037386517,28.8320011
-1,0,19.559999,0.38999999,1284.89,41.939999,1285.9399,42.02,42.509998,0.41999999,38.32,0.23,59.91,0.51999998,62.220001,0.12,65.889999,0.13,55.849998,0.12,57.41,0.079999998,197.53999,0.18000001,209.58,0.039999999,49.990002,0.0099999998,12.22,0.40000001,32.5,0.039999999,197.53999,-0.49363832551075,-0.869667294766764,268.818989
